time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,weather_code,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,city,country,latitude,longitude
2023-06-15,93.7,79.3,85.4,94.1,86.3,5.7,5.7,0.0,12.0,61,39.5,68.0,180,18.07,92,49,Ahmedabad,India,23.0225,72.5714
2023-06-16,96.7,79.4,85.6,95.8,84.7,14.9,14.9,0.0,9.0,63,43.0,82.1,185,14.99,91,46,Ahmedabad,India,23.0225,72.5714
2023-06-17,94.1,79.9,86.3,98.3,84.3,13.2,13.2,0.0,10.0,63,32.7,62.3,224,13.33,90,51,Ahmedabad,India,23.0225,72.5714
2023-06-18,97.8,81.8,88.6,99.8,86.0,0.1,0.1,0.0,1.0,51,29.9,53.3,251,17.15,82,42,Ahmedabad,India,23.0225,72.5714
2023-06-19,99.6,81.0,89.2,105.6,86.6,0.2,0.2,0.0,2.0,51,21.3,40.3,253,19.43,80,41,Ahmedabad,India,23.0225,72.5714
2023-06-20,99.9,81.9,90.0,104.2,89.6,0.0,0.0,0.0,0.0,3,18.1,35.3,251,20.37,81,36,Ahmedabad,India,23.0225,72.5714
2023-06-21,102.2,83.3,91.3,107.9,89.1,0.0,0.0,0.0,0.0,3,19.1,35.6,246,22.19,76,33,Ahmedabad,India,23.0225,72.5714
2023-06-22,101.3,83.3,91.4,108.1,91.0,0.0,0.0,0.0,0.0,3,18.9,32.8,252,22.04,76,36,Ahmedabad,India,23.0225,72.5714
2023-06-23,101.8,84.6,92.0,106.2,92.2,0.0,0.0,0.0,0.0,3,15.3,32.0,257,20.7,75,34,Ahmedabad,India,23.0225,72.5714
2023-06-24,97.0,83.8,89.2,102.2,91.1,0.1,0.1,0.0,1.0,51,18.5,33.8,239,13.44,78,42,Ahmedabad,India,23.0225,72.5714
2023-06-25,96.3,79.6,85.4,106.7,88.4,19.2,19.2,0.0,9.0,65,15.9,36.7,212,17.85,92,48,Ahmedabad,India,23.0225,72.5714
2023-06-26,87.9,78.7,81.9,96.7,88.7,13.9,13.9,0.0,20.0,61,16.4,30.6,213,9.86,96,67,Ahmedabad,India,23.0225,72.5714
2023-06-27,85.7,78.8,81.8,96.2,88.4,4.8,4.8,0.0,18.0,55,13.2,24.5,228,7.89,95,73,Ahmedabad,India,23.0225,72.5714
2023-06-28,90.9,79.2,82.0,102.1,89.3,19.9,19.9,0.0,22.0,63,13.2,26.6,218,12.19,97,63,Ahmedabad,India,23.0225,72.5714
2023-06-29,84.8,78.0,80.2,95.7,86.5,32.0,32.0,0.0,23.0,63,15.6,27.4,236,8.22,96,77,Ahmedabad,India,23.0225,72.5714
2023-06-30,82.1,76.5,78.8,91.9,84.7,37.3,37.3,0.0,24.0,63,16.0,29.5,234,4.79,99,81,Ahmedabad,India,23.0225,72.5714
2023-07-01,85.6,75.9,79.4,96.2,84.6,52.9,52.9,0.0,23.0,63,14.2,30.6,214,9.64,99,80,Ahmedabad,India,23.0225,72.5714
2023-07-02,91.5,77.9,83.9,102.6,87.8,0.4,0.4,0.0,3.0,51,12.8,27.0,200,17.89,97,65,Ahmedabad,India,23.0225,72.5714
2023-07-03,92.9,79.4,85.9,107.8,90.5,0.5,0.5,0.0,5.0,51,12.1,20.5,199,22.47,95,62,Ahmedabad,India,23.0225,72.5714
2023-07-04,92.8,80.6,86.0,106.4,91.4,2.9,2.9,0.0,8.0,55,14.1,29.9,214,19.5,95,63,Ahmedabad,India,23.0225,72.5714
2023-07-05,92.4,80.9,84.6,105.8,91.8,13.0,13.0,0.0,12.0,63,13.0,28.8,219,17.29,95,63,Ahmedabad,India,23.0225,72.5714
2023-07-06,88.5,78.5,82.7,100.4,88.6,28.1,28.1,0.0,20.0,65,9.5,22.7,124,14.41,96,74,Ahmedabad,India,23.0225,72.5714
2023-07-07,88.1,78.6,82.3,100.6,89.8,13.8,13.8,0.0,15.0,63,11.4,27.4,186,12.38,97,72,Ahmedabad,India,23.0225,72.5714
2023-07-08,89.8,78.6,82.3,100.3,88.6,9.2,9.2,0.0,14.0,63,17.4,28.4,200,15.42,97,69,Ahmedabad,India,23.0225,72.5714
2023-07-09,86.3,78.1,81.1,95.6,87.0,25.9,25.9,0.0,22.0,63,19.1,34.6,236,13.36,96,77,Ahmedabad,India,23.0225,72.5714
2023-07-10,87.8,77.1,80.0,97.4,85.3,111.4,111.4,0.0,22.0,65,19.7,34.6,243,11.62,98,74,Ahmedabad,India,23.0225,72.5714
2023-07-11,90.1,78.5,83.3,100.0,87.1,2.7,2.7,0.0,8.0,55,19.3,34.6,250,15.56,96,70,Ahmedabad,India,23.0225,72.5714
2023-07-12,90.9,78.9,83.6,103.6,87.7,1.6,1.6,0.0,7.0,53,16.0,29.5,249,16.91,93,67,Ahmedabad,India,23.0225,72.5714
2023-07-13,90.3,79.1,84.0,100.6,88.4,1.0,1.0,0.0,5.0,51,15.7,26.6,232,13.52,91,66,Ahmedabad,India,23.0225,72.5714
2023-07-14,90.9,79.0,84.0,101.6,87.2,2.0,2.0,0.0,11.0,53,22.4,39.2,228,18.96,91,62,Ahmedabad,India,23.0225,72.5714
2023-07-15,85.5,77.9,82.2,96.5,87.3,20.1,20.1,0.0,17.0,63,19.2,32.0,223,13.1,95,76,Ahmedabad,India,23.0225,72.5714
2023-07-16,91.5,79.1,84.4,102.0,87.7,1.5,1.5,0.0,6.0,55,17.0,28.1,229,20.44,89,58,Ahmedabad,India,23.0225,72.5714
2023-07-17,90.7,78.2,84.7,103.3,87.0,1.4,1.4,0.0,6.0,53,11.5,22.7,228,19.08,93,66,Ahmedabad,India,23.0225,72.5714
2023-07-18,87.7,79.6,82.6,98.8,89.9,20.7,20.7,0.0,17.0,63,16.0,28.1,251,12.16,96,77,Ahmedabad,India,23.0225,72.5714
2023-07-19,87.9,78.7,81.7,103.2,90.2,30.3,30.3,0.0,15.0,65,11.3,18.4,217,14.55,98,77,Ahmedabad,India,23.0225,72.5714
2023-07-20,90.8,77.8,82.0,104.0,88.2,43.5,43.5,0.0,20.0,65,17.8,31.0,189,14.22,98,71,Ahmedabad,India,23.0225,72.5714
2023-07-21,91.0,79.4,83.7,105.2,88.7,4.9,4.9,0.0,11.0,63,12.4,25.9,206,18.1,95,69,Ahmedabad,India,23.0225,72.5714
2023-07-22,88.2,78.4,81.8,103.5,89.1,36.1,36.1,0.0,14.0,65,8.6,23.4,265,12.07,96,72,Ahmedabad,India,23.0225,72.5714
2023-07-23,89.3,78.8,82.1,99.5,88.1,31.1,31.1,0.0,18.0,65,14.6,27.7,148,15.66,97,71,Ahmedabad,India,23.0225,72.5714
2023-07-24,88.4,78.8,82.0,99.5,87.4,9.8,9.8,0.0,14.0,63,22.0,40.3,196,14.71,96,72,Ahmedabad,India,23.0225,72.5714
2023-07-25,89.0,77.8,82.1,100.3,86.8,13.0,13.0,0.0,17.0,63,16.0,33.1,224,15.96,96,71,Ahmedabad,India,23.0225,72.5714
2023-07-26,89.7,77.8,82.8,101.6,87.8,3.7,3.7,0.0,10.0,61,14.0,24.1,233,17.87,96,70,Ahmedabad,India,23.0225,72.5714
2023-07-27,91.3,78.4,83.5,103.3,87.9,9.2,9.2,0.0,15.0,63,15.4,32.0,281,18.43,96,65,Ahmedabad,India,23.0225,72.5714
2023-07-28,89.3,78.5,82.5,98.0,86.1,4.4,4.4,0.0,15.0,61,18.7,35.6,260,18.19,96,66,Ahmedabad,India,23.0225,72.5714
2023-07-29,89.1,77.4,81.9,98.2,84.4,6.1,6.1,0.0,15.0,61,21.3,42.5,236,17.79,93,66,Ahmedabad,India,23.0225,72.5714
2023-07-30,88.5,77.1,81.9,96.6,84.6,2.3,2.3,0.0,10.0,53,19.8,41.0,233,14.59,91,68,Ahmedabad,India,23.0225,72.5714
2023-07-31,88.3,77.2,80.9,100.5,85.3,7.7,7.7,0.0,16.0,63,17.4,36.0,227,15.82,94,73,Ahmedabad,India,23.0225,72.5714
2023-08-01,88.8,77.8,82.1,96.8,84.4,4.2,4.2,0.0,13.0,61,19.2,38.2,243,15.33,95,68,Ahmedabad,India,23.0225,72.5714
2023-08-02,91.0,77.4,83.4,98.1,84.0,1.6,1.6,0.0,9.0,51,23.3,42.1,242,20.32,91,61,Ahmedabad,India,23.0225,72.5714
2023-08-03,88.1,78.8,82.7,95.4,85.8,1.7,1.7,0.0,8.0,53,22.5,41.4,237,13.67,91,65,Ahmedabad,India,23.0225,72.5714
2023-08-04,89.0,77.2,82.6,97.1,85.5,1.5,1.5,0.0,10.0,51,18.2,34.6,229,14.64,95,66,Ahmedabad,India,23.0225,72.5714
2023-08-05,90.1,78.4,84.1,99.2,86.5,1.9,1.9,0.0,11.0,51,18.3,34.2,240,19.58,93,62,Ahmedabad,India,23.0225,72.5714
2023-08-06,90.6,77.7,83.9,96.3,85.5,0.6,0.6,0.0,5.0,51,22.6,41.4,240,19.39,92,60,Ahmedabad,India,23.0225,72.5714
2023-08-07,89.6,77.8,83.4,93.8,83.1,0.3,0.3,0.0,2.0,51,26.7,48.2,235,18.37,86,60,Ahmedabad,India,23.0225,72.5714
2023-08-08,89.6,78.7,83.7,95.0,84.3,0.4,0.4,0.0,4.0,51,24.5,43.9,228,19.02,85,61,Ahmedabad,India,23.0225,72.5714
2023-08-09,89.4,77.4,83.2,96.5,83.8,0.6,0.6,0.0,4.0,51,21.4,38.2,232,18.66,88,62,Ahmedabad,India,23.0225,72.5714
2023-08-10,89.6,77.4,82.3,98.3,84.8,2.6,2.6,0.0,13.0,53,17.3,35.3,232,16.03,90,63,Ahmedabad,India,23.0225,72.5714
2023-08-11,89.4,76.5,82.5,98.4,84.2,2.0,2.0,0.0,15.0,51,14.7,28.8,234,22.06,93,60,Ahmedabad,India,23.0225,72.5714
2023-08-12,89.1,77.3,82.2,98.1,84.9,2.5,2.5,0.0,13.0,53,17.6,35.6,251,18.68,93,62,Ahmedabad,India,23.0225,72.5714
2023-08-13,90.1,77.3,83.6,96.0,83.1,0.6,0.6,0.0,5.0,51,22.6,40.3,237,18.84,86,59,Ahmedabad,India,23.0225,72.5714
2023-08-14,90.5,78.1,83.8,96.7,84.5,0.5,0.5,0.0,4.0,51,18.9,34.6,217,18.02,86,59,Ahmedabad,India,23.0225,72.5714
2023-08-15,90.2,78.0,84.1,97.9,85.2,0.3,0.3,0.0,2.0,51,16.6,31.7,221,19.9,87,61,Ahmedabad,India,23.0225,72.5714
2023-08-16,91.7,78.3,84.0,99.1,87.2,1.2,1.2,0.0,7.0,53,14.6,29.2,235,22.08,93,54,Ahmedabad,India,23.0225,72.5714
2023-08-17,90.1,77.3,83.1,96.4,83.9,0.9,0.9,0.0,5.0,53,18.1,33.5,266,19.02,89,59,Ahmedabad,India,23.0225,72.5714
2023-08-18,91.1,76.6,83.4,97.0,82.8,0.0,0.0,0.0,0.0,3,15.5,30.2,268,21.01,89,50,Ahmedabad,India,23.0225,72.5714
2023-08-19,91.9,76.7,83.6,98.8,83.3,0.0,0.0,0.0,0.0,3,16.6,31.3,283,21.75,91,50,Ahmedabad,India,23.0225,72.5714
2023-08-20,88.7,78.3,82.6,96.2,84.6,0.6,0.6,0.0,5.0,51,19.2,34.6,285,15.64,88,63,Ahmedabad,India,23.0225,72.5714
2023-08-21,87.1,77.0,82.0,95.3,84.2,0.2,0.2,0.0,2.0,51,14.8,27.0,260,12.07,92,67,Ahmedabad,India,23.0225,72.5714
2023-08-22,91.0,77.9,83.8,98.9,86.3,0.3,0.3,0.0,3.0,51,18.0,32.4,251,19.09,90,58,Ahmedabad,India,23.0225,72.5714
2023-08-23,91.1,79.0,84.1,96.1,86.5,0.2,0.2,0.0,2.0,51,20.9,37.1,233,18.15,86,54,Ahmedabad,India,23.0225,72.5714
2023-08-24,92.5,78.7,84.7,97.6,84.3,0.3,0.3,0.0,2.0,51,23.3,42.8,228,19.77,83,51,Ahmedabad,India,23.0225,72.5714
2023-08-25,93.7,77.4,84.8,99.5,83.7,0.8,0.8,0.0,5.0,51,18.7,35.3,224,20.93,87,47,Ahmedabad,India,23.0225,72.5714
2023-08-26,92.6,77.5,83.8,99.1,84.9,0.4,0.4,0.0,3.0,51,16.3,32.4,230,21.81,87,49,Ahmedabad,India,23.0225,72.5714
2023-08-27,93.2,76.6,84.1,100.0,82.8,0.3,0.3,0.0,3.0,51,18.8,35.6,241,22.27,88,47,Ahmedabad,India,23.0225,72.5714
2023-08-28,94.5,76.6,84.3,99.5,83.4,0.2,0.2,0.0,2.0,51,19.4,36.0,235,21.93,87,42,Ahmedabad,India,23.0225,72.5714
2023-08-29,93.7,76.1,84.5,100.8,82.5,0.3,0.3,0.0,3.0,51,15.6,30.6,226,20.89,84,45,Ahmedabad,India,23.0225,72.5714
2023-08-30,93.3,78.1,84.8,102.3,85.5,0.0,0.0,0.0,0.0,1,12.6,24.5,233,22.75,86,47,Ahmedabad,India,23.0225,72.5714
2023-08-31,92.8,77.4,85.2,102.7,86.1,0.3,0.3,0.0,2.0,51,11.1,22.0,230,22.96,90,51,Ahmedabad,India,23.0225,72.5714
2023-09-01,94.6,77.4,86.1,105.2,85.7,0.0,0.0,0.0,0.0,0,10.7,22.0,243,23.28,86,43,Ahmedabad,India,23.0225,72.5714
2023-09-02,94.7,79.5,86.5,103.3,84.1,0.0,0.0,0.0,0.0,1,12.0,25.6,264,22.69,76,44,Ahmedabad,India,23.0225,72.5714
2023-09-03,93.8,80.1,86.5,102.9,85.3,0.5,0.5,0.0,4.0,51,13.0,25.6,263,22.42,76,46,Ahmedabad,India,23.0225,72.5714
2023-09-04,94.1,79.5,85.8,100.8,83.9,0.0,0.0,0.0,0.0,2,12.2,24.8,269,21.68,73,35,Ahmedabad,India,23.0225,72.5714
2023-09-05,96.3,79.1,86.8,103.8,83.1,0.0,0.0,0.0,0.0,3,15.1,30.2,299,23.76,80,39,Ahmedabad,India,23.0225,72.5714
2023-09-06,98.0,80.2,88.1,104.0,85.5,1.8,1.8,0.0,4.0,53,21.0,46.1,309,22.61,89,42,Ahmedabad,India,23.0225,72.5714
2023-09-07,96.8,78.3,86.3,104.7,87.7,5.6,5.6,0.0,7.0,63,18.3,39.6,318,18.73,95,47,Ahmedabad,India,23.0225,72.5714
2023-09-08,97.3,78.3,85.1,106.2,85.7,0.5,0.5,0.0,4.0,51,15.0,33.1,286,18.6,91,45,Ahmedabad,India,23.0225,72.5714
2023-09-09,97.8,79.8,85.8,102.1,88.6,0.5,0.5,0.0,4.0,51,19.1,34.9,249,13.82,93,39,Ahmedabad,India,23.0225,72.5714
2023-09-10,95.4,78.6,85.7,102.6,86.4,0.0,0.0,0.0,0.0,3,19.4,37.4,252,22.14,87,45,Ahmedabad,India,23.0225,72.5714
2023-09-11,96.2,78.9,86.1,102.5,85.7,0.2,0.2,0.0,2.0,51,18.9,36.7,262,20.56,84,45,Ahmedabad,India,23.0225,72.5714
2023-09-12,94.8,78.2,84.9,100.6,84.4,0.2,0.2,0.0,2.0,51,18.6,33.5,251,19.24,85,44,Ahmedabad,India,23.0225,72.5714
2023-09-13,93.0,79.7,85.8,101.6,87.4,0.0,0.0,0.0,0.0,3,15.9,29.5,253,20.78,85,50,Ahmedabad,India,23.0225,72.5714
2023-09-14,93.7,80.5,86.4,103.3,85.9,0.3,0.3,0.0,3.0,51,14.2,26.3,253,20.76,86,48,Ahmedabad,India,23.0225,72.5714
2023-09-15,90.4,80.1,84.7,99.4,87.5,1.8,1.8,0.0,3.0,61,18.4,35.6,273,17.06,84,58,Ahmedabad,India,23.0225,72.5714
2023-09-16,91.4,78.3,83.5,96.1,84.2,12.7,12.7,0.0,9.0,63,24.1,45.0,275,11.29,90,57,Ahmedabad,India,23.0225,72.5714
2023-09-17,82.3,76.5,78.6,88.7,79.6,60.9,60.9,0.0,24.0,63,28.5,49.0,251,5.14,94,83,Ahmedabad,India,23.0225,72.5714
2023-09-18,79.5,76.2,77.9,87.1,81.4,38.6,38.6,0.0,24.0,63,25.9,45.4,224,3.74,97,88,Ahmedabad,India,23.0225,72.5714
2023-09-19,84.3,76.1,79.6,91.0,81.7,31.4,31.4,0.0,19.0,63,23.2,40.7,203,14.25,97,75,Ahmedabad,India,23.0225,72.5714
2023-09-20,86.6,77.3,81.1,97.0,85.6,11.2,11.2,0.0,15.0,63,15.2,36.0,176,14.72,96,76,Ahmedabad,India,23.0225,72.5714
2023-09-21,90.4,78.0,83.2,102.9,88.5,0.5,0.5,0.0,4.0,51,14.2,25.6,192,20.69,98,63,Ahmedabad,India,23.0225,72.5714
2023-09-22,90.0,77.7,83.4,102.1,88.4,0.1,0.1,0.0,1.0,51,9.9,19.1,215,19.13,96,64,Ahmedabad,India,23.0225,72.5714
2023-09-23,88.2,78.2,82.4,101.2,87.8,12.0,12.0,0.0,10.0,63,12.0,22.3,230,16.33,96,74,Ahmedabad,India,23.0225,72.5714
2023-09-24,86.9,76.4,81.2,98.1,86.4,14.5,14.5,0.0,13.0,63,10.7,23.4,212,13.99,98,74,Ahmedabad,India,23.0225,72.5714
2023-09-25,87.8,75.3,81.4,101.1,85.0,2.9,2.9,0.0,12.0,61,8.7,19.8,231,15.69,97,72,Ahmedabad,India,23.0225,72.5714
2023-09-26,90.1,76.7,82.2,104.4,87.3,2.6,2.6,0.0,8.0,61,9.4,19.8,327,19.85,98,70,Ahmedabad,India,23.0225,72.5714
2023-09-27,89.0,77.3,81.3,101.5,85.3,15.7,15.7,0.0,8.0,63,12.3,38.2,288,10.31,97,76,Ahmedabad,India,23.0225,72.5714
2023-09-28,91.6,76.7,81.6,107.9,86.7,12.0,12.0,0.0,9.0,63,13.0,24.5,26,16.03,99,69,Ahmedabad,India,23.0225,72.5714
2023-09-29,93.2,76.4,84.1,105.9,85.2,0.0,0.0,0.0,0.0,3,7.4,18.4,26,20.45,100,55,Ahmedabad,India,23.0225,72.5714
2023-09-30,96.1,73.6,84.3,104.4,79.4,0.3,0.3,0.0,2.0,51,11.4,24.5,19,20.96,87,39,Ahmedabad,India,23.0225,72.5714
2023-10-01,96.3,74.8,83.9,106.3,79.6,0.0,0.0,0.0,0.0,3,13.4,21.6,320,21.8,88,35,Ahmedabad,India,23.0225,72.5714
2023-10-02,92.4,73.7,82.1,101.0,78.6,0.0,0.0,0.0,0.0,3,11.0,21.2,293,22.05,85,47,Ahmedabad,India,23.0225,72.5714
2023-10-03,92.4,72.4,81.5,100.8,76.0,0.0,0.0,0.0,0.0,3,10.7,21.2,320,22.03,83,45,Ahmedabad,India,23.0225,72.5714
2023-10-04,91.8,71.1,80.4,100.1,74.2,0.0,0.0,0.0,0.0,2,11.0,22.7,311,21.95,81,47,Ahmedabad,India,23.0225,72.5714
2023-10-05,91.4,69.8,80.2,99.6,72.0,0.0,0.0,0.0,0.0,1,11.0,23.0,299,21.93,89,48,Ahmedabad,India,23.0225,72.5714
2023-10-06,90.1,69.9,79.9,100.7,72.2,0.0,0.0,0.0,0.0,3,13.5,25.9,267,21.09,88,53,Ahmedabad,India,23.0225,72.5714
2023-10-07,90.5,73.6,81.6,101.4,78.7,0.0,0.0,0.0,0.0,0,10.1,19.4,264,21.04,88,54,Ahmedabad,India,23.0225,72.5714
2023-10-08,92.0,74.1,82.5,102.5,80.6,0.0,0.0,0.0,0.0,0,8.8,18.4,253,21.34,89,50,Ahmedabad,India,23.0225,72.5714
2023-10-09,92.5,73.3,81.8,101.9,78.6,0.0,0.0,0.0,0.0,0,10.5,22.7,269,21.11,87,45,Ahmedabad,India,23.0225,72.5714
2023-10-10,90.1,74.2,81.3,100.2,79.4,0.0,0.0,0.0,0.0,0,9.0,20.5,256,21.06,94,51,Ahmedabad,India,23.0225,72.5714
2023-10-11,92.9,72.8,82.6,101.4,77.5,0.0,0.0,0.0,0.0,0,9.4,18.7,283,20.94,88,42,Ahmedabad,India,23.0225,72.5714
2023-10-12,94.1,74.1,83.6,102.7,78.7,0.0,0.0,0.0,0.0,0,8.3,13.7,175,20.66,82,39,Ahmedabad,India,23.0225,72.5714
2023-10-13,95.8,72.9,84.1,102.2,76.7,0.0,0.0,0.0,0.0,1,8.9,17.6,76,20.4,80,35,Ahmedabad,India,23.0225,72.5714
2023-10-14,95.5,75.3,84.6,103.6,78.2,0.2,0.2,0.0,2.0,51,15.1,27.0,239,19.49,69,35,Ahmedabad,India,23.0225,72.5714
2023-10-15,91.9,76.6,84.3,99.4,83.4,0.8,0.8,0.0,1.0,53,13.8,26.6,292,18.35,83,45,Ahmedabad,India,23.0225,72.5714
2023-10-16,93.2,74.5,82.3,99.6,77.2,0.0,0.0,0.0,0.0,1,9.1,19.8,284,19.4,84,39,Ahmedabad,India,23.0225,72.5714
2023-10-17,92.5,72.9,81.3,98.0,74.7,0.0,0.0,0.0,0.0,1,9.8,21.2,315,19.54,71,36,Ahmedabad,India,23.0225,72.5714
2023-10-18,91.8,70.0,81.3,98.4,74.1,0.0,0.0,0.0,0.0,1,12.2,19.8,353,18.6,86,39,Ahmedabad,India,23.0225,72.5714
2023-10-19,93.0,73.0,82.4,98.4,73.5,0.0,0.0,0.0,0.0,0,9.5,20.9,45,19.66,74,37,Ahmedabad,India,23.0225,72.5714
2023-10-20,95.3,72.1,82.4,99.9,73.6,0.0,0.0,0.0,0.0,0,12.5,23.0,54,19.54,72,28,Ahmedabad,India,23.0225,72.5714
2023-10-21,94.1,71.2,81.5,100.2,72.1,0.0,0.0,0.0,0.0,1,12.4,22.0,52,18.7,64,26,Ahmedabad,India,23.0225,72.5714
2023-10-22,95.0,69.5,81.3,99.7,67.9,0.0,0.0,0.0,0.0,2,10.4,17.3,16,19.56,60,28,Ahmedabad,India,23.0225,72.5714
2023-10-23,93.2,72.3,81.7,98.7,71.9,0.0,0.0,0.0,0.0,2,13.0,20.9,26,19.03,63,33,Ahmedabad,India,23.0225,72.5714
2023-10-24,94.0,71.9,80.9,97.8,72.6,0.0,0.0,0.0,0.0,3,10.6,19.8,43,19.14,65,28,Ahmedabad,India,23.0225,72.5714
2023-10-25,93.2,69.3,79.8,97.8,67.6,0.0,0.0,0.0,0.0,1,14.7,24.5,44,19.43,62,29,Ahmedabad,India,23.0225,72.5714
2023-10-26,94.0,68.6,80.2,96.4,67.0,0.0,0.0,0.0,0.0,0,10.5,20.5,14,19.3,73,26,Ahmedabad,India,23.0225,72.5714
2023-10-27,93.1,67.7,79.4,96.2,66.3,0.0,0.0,0.0,0.0,3,9.5,16.2,19,19.5,70,23,Ahmedabad,India,23.0225,72.5714
2023-10-28,91.8,68.7,79.1,96.0,67.3,0.0,0.0,0.0,0.0,3,10.7,17.6,28,18.63,61,31,Ahmedabad,India,23.0225,72.5714
2023-10-29,94.2,70.0,80.7,95.4,67.9,0.0,0.0,0.0,0.0,3,11.5,24.1,61,19.1,60,25,Ahmedabad,India,23.0225,72.5714
2023-10-30,94.0,70.2,80.4,94.4,68.4,0.0,0.0,0.0,0.0,3,13.3,26.6,75,18.61,54,26,Ahmedabad,India,23.0225,72.5714
2023-10-31,93.5,70.4,80.3,93.4,68.6,0.0,0.0,0.0,0.0,1,15.4,29.5,88,18.45,57,27,Ahmedabad,India,23.0225,72.5714
2023-11-01,93.3,69.6,79.8,95.3,68.1,0.0,0.0,0.0,0.0,0,12.2,24.5,70,18.22,60,29,Ahmedabad,India,23.0225,72.5714
2023-11-02,92.8,70.2,80.0,95.7,68.2,0.0,0.0,0.0,0.0,0,12.2,22.7,47,18.01,57,28,Ahmedabad,India,23.0225,72.5714
2023-11-03,93.9,70.4,80.2,95.8,68.5,0.0,0.0,0.0,0.0,0,11.2,20.5,54,18.39,58,24,Ahmedabad,India,23.0225,72.5714
2023-11-04,93.9,67.8,79.8,95.9,66.1,0.0,0.0,0.0,0.0,3,9.8,17.6,49,18.29,64,24,Ahmedabad,India,23.0225,72.5714
2023-11-05,94.6,69.2,80.7,94.1,66.8,0.0,0.0,0.0,0.0,1,11.2,23.8,76,18.24,58,20,Ahmedabad,India,23.0225,72.5714
2023-11-06,93.5,67.7,78.7,94.1,64.6,0.0,0.0,0.0,0.0,3,10.8,21.2,67,14.37,55,25,Ahmedabad,India,23.0225,72.5714
2023-11-07,93.5,67.3,79.2,93.7,65.9,0.0,0.0,0.0,0.0,0,9.9,21.6,64,17.96,61,24,Ahmedabad,India,23.0225,72.5714
2023-11-08,94.1,69.2,81.4,94.4,67.4,0.0,0.0,0.0,0.0,2,11.1,23.4,86,17.81,56,24,Ahmedabad,India,23.0225,72.5714
2023-11-09,94.4,68.1,79.8,96.7,66.8,0.0,0.0,0.0,0.0,1,9.2,14.0,40,17.49,65,23,Ahmedabad,India,23.0225,72.5714
2023-11-10,94.4,68.0,80.8,97.3,68.6,0.0,0.0,0.0,0.0,0,12.1,20.2,40,17.06,65,28,Ahmedabad,India,23.0225,72.5714
2023-11-11,92.3,70.2,78.9,91.3,66.9,0.0,0.0,0.0,0.0,0,15.5,25.6,26,17.94,59,22,Ahmedabad,India,23.0225,72.5714
2023-11-12,91.3,66.7,76.3,89.3,61.7,0.0,0.0,0.0,0.0,3,14.9,28.8,38,17.98,47,20,Ahmedabad,India,23.0225,72.5714
2023-11-13,89.2,64.5,74.9,89.0,60.9,0.0,0.0,0.0,0.0,3,13.0,26.6,52,14.81,54,27,Ahmedabad,India,23.0225,72.5714
2023-11-14,89.8,67.1,76.4,90.5,64.6,0.0,0.0,0.0,0.0,3,11.8,24.8,43,17.13,56,25,Ahmedabad,India,23.0225,72.5714
2023-11-15,89.6,67.3,76.7,88.4,64.5,0.0,0.0,0.0,0.0,0,17.5,34.2,53,17.28,59,26,Ahmedabad,India,23.0225,72.5714
2023-11-16,89.2,68.1,76.6,88.9,65.6,0.0,0.0,0.0,0.0,0,17.3,33.1,58,17.11,61,29,Ahmedabad,India,23.0225,72.5714
2023-11-17,88.4,67.7,76.0,88.6,64.6,0.0,0.0,0.0,0.0,0,17.0,32.4,61,16.92,64,33,Ahmedabad,India,23.0225,72.5714
2023-11-18,88.2,66.0,76.0,90.5,63.9,0.0,0.0,0.0,0.0,0,12.3,25.2,48,16.82,66,33,Ahmedabad,India,23.0225,72.5714
2023-11-19,90.5,66.7,77.8,92.7,64.5,0.0,0.0,0.0,0.0,0,12.4,24.5,48,16.57,60,32,Ahmedabad,India,23.0225,72.5714
2023-11-20,92.1,70.3,80.2,94.9,69.6,0.0,0.0,0.0,0.0,1,14.1,29.2,59,15.91,64,33,Ahmedabad,India,23.0225,72.5714
2023-11-21,91.0,72.0,79.7,92.9,70.8,0.0,0.0,0.0,0.0,2,15.9,31.0,56,16.45,64,30,Ahmedabad,India,23.0225,72.5714
2023-11-22,89.2,67.4,76.4,90.2,65.0,0.0,0.0,0.0,0.0,2,10.2,22.3,49,16.62,67,26,Ahmedabad,India,23.0225,72.5714
2023-11-23,87.4,62.5,73.9,87.1,61.3,0.0,0.0,0.0,0.0,0,8.2,17.6,41,16.77,70,22,Ahmedabad,India,23.0225,72.5714
2023-11-24,90.4,64.7,76.6,89.0,60.7,0.0,0.0,0.0,0.0,0,18.9,36.7,60,16.23,51,31,Ahmedabad,India,23.0225,72.5714
2023-11-25,90.6,69.4,79.2,90.6,64.4,0.0,0.0,0.0,0.0,3,18.1,34.9,73,15.39,51,34,Ahmedabad,India,23.0225,72.5714
2023-11-26,87.2,68.5,75.1,87.4,70.9,60.5,60.5,0.0,7.0,65,24.7,51.1,105,9.43,95,45,Ahmedabad,India,23.0225,72.5714
2023-11-27,80.2,66.8,72.2,83.7,70.4,1.1,1.1,0.0,9.0,51,11.2,19.8,229,12.83,96,54,Ahmedabad,India,23.0225,72.5714
